# VGN-Haltestellen (ZHV/DELFI, gefiltert auf VGN-Bounding-Box)
# Offizielle Quelle zum Aktualisieren: https://www.vgn.de/opendata/GTFS.zip
# Lizenz: CC BY 3.0 DE — VGN – Verkehrsverbund Großraum Nürnberg GmbH
id	name
de:09373:17449	Dietfurt a.d.Altm. Friedhof
de:09373:17442	Dietfurt a.d.Altm. FWH
de:09373:17441	Dietfurt a.d.Altm. Rathaus
de:09373:17443	Dietfurt a.d.Altm. Weiherstr.
de:09373:17450	Dietfurt a.d.Altm. Ödhof
de:09577:16263	Dietfurt/b.Treuchtl. Oberdorf
de:09577:16264	Dietfurt/b.Treuchtl. Unterdorf
de:09373:17889	Dietkirchen
de:09376:80119	Dietldorf (bei Hofmeister)
de:09376:80117	Dietldorf, Siedlung
de:09474:9707	Dietzhof Mitte
de:09374:16871	Dießfurt
de:09373:17833	Dillberg
de:09675:25735	Dimbach Ortsmitte
de:09375:110	Dinau
de:09678:75027	Dingolshausen
de:09571:11898	Dinkelsb. Wassertrüdinger Str.
de:09571:11851	Dinkelsbühl Altrathausplatz
de:09571:11852	Dinkelsbühl Am Anger
de:09571:11893	Dinkelsbühl Am Stauferwall
de:09571:11904	Dinkelsbühl Am Weißen Kreuz
de:09571:12000	Dinkelsbühl Bahnhof
de:09571:11883	Dinkelsbühl Bechhofener Str.
de:09571:11860	Dinkelsbühl Berufsschule
de:09571:11854	Dinkelsbühl Breslauer Str.
de:09571:11856	Dinkelsbühl Edenkobener Str.
de:09571:11861	Dinkelsbühl Gademannstr.
de:09571:11862	Dinkelsbühl Gaisfeldweg
de:09571:11864	Dinkelsbühl Gymnasium
de:09571:11895	Dinkelsbühl Josef-Greiner-Str.
de:09571:11874	Dinkelsbühl Karlsbader Str.
de:09571:11858	Dinkelsbühl Kienhainweg
de:09571:11868	Dinkelsbühl Krankenhaus
de:09571:11870	Dinkelsbühl Kreuzweide
de:09571:11877	Dinkelsbühl Königsberger Str.
de:09571:11875	Dinkelsbühl Larrieder Str.
de:09571:11873	Dinkelsbühl Mönchsrother Str.
de:09571:11881	Dinkelsbühl R.-Schmidt-Str.
de:09571:11887	Dinkelsbühl Schießwasen
de:09571:11888	Dinkelsbühl Schranne
de:09571:11889	Dinkelsbühl Siebenbürgenstr.
de:09571:11892	Dinkelsbühl Sonnenstr.
de:09571:11853	Dinkelsbühl St. Paulskirche
de:09571:11894	Dinkelsbühl Stephanus Altenh.
de:09571:11897	Dinkelsbühl Von-Raumer-Str.
de:09571:11902	Dinkelsbühl Wiesenweg
de:09571:11903	Dinkelsbühl Wörter Str.
de:09571:11905	Dinkelsbühl ZOB(Schwedenwiese)
de:09679:3422	Dipbach Ort
de:09471:20975	Dippach
de:09674:27118	Dippach Zehntstraße
de:09373:17338	Dippenricht
de:09373:17617	Dippersricht Ort
de:09573:5384	Dippoldsberg
de:08136:4701	Dirgenheim Kreuz
de:08136:4702	Dirgenheim Ort
de:09376:1846	Dirnau
de:09373:17949	Distlhof
de:09678:7397	Dittelbrunn Am Berg
de:09678:5843	Dittelbrunn Am Marienbach 3
de:09678:27119	Dittelbrunn Gartenweg
de:09678:5844	Dittelbrunn Goethestraße
de:09678:27727	Dittelbrunn Schule
de:09678:75384	Dittelbrunn, Arche
de:09678:75386	Dittelbrunn, Buchenstraße
de:09678:75218	Dittelbrunn, Eibenstraße
de:09678:75388	Dittelbrunn, Kiefernweg
de:09678:75385	Dittelbrunn, Landhaus Greifelt
de:09678:75387	Dittelbrunn, Lindenstraße
de:09577:16375	Dittenheim Am Hilpert
de:09577:16377	Dittenheim Mitte
de:09577:16379	Dittenheim Schule
de:09478:27593	Dittersbrunn
de:09674:7428	Ditterswind Kirche
de:09576:8876	Dixenhausen
de:09474:9779	Dobenreuth
de:09374:7635	Dobertshof
de:09371:18263	Dollmannsberg
de:09176:8290	Dollnstein
de:09176:8292	Dollnstein, Neue Schule
de:09176:8284	Dollnstein, Postamt
de:09176:8291	Dollnstein, Rathaus
de:09176:8293	Dollnstein, Wellheimer Str.
de:09561:11296	Dombach i. Loch
de:09571:12430	Dombühl
de:09571:12435	Dombühl Frankenstr.
de:09571:12441	Dombühl Johannes-Böhm-Str.
de:09571:12431	Dombühl Lindenstr.
de:09571:12434	Dombühl Schule
de:09362:10296	Donau-Arena/Parkplatz
de:09572:6059	Dondörflein
de:09572:6057	Dondörflein ERH -13-
de:09472:23224	Donndorf Gasthaus Stamm
de:09472:23228	Donndorf Hotel Fantaisie
de:09678:75100	Donnersdorf (Ufr), Kirche
de:09477:4079	Donnersreuth
de:09472:23824	Doos  (b. Waischenfeld)
de:08136:4216	Dorfen
de:08136:4217	Dorfen Abzw.
de:09374:7528	Dorfgmünd
de:09571:11753	Dorfgütingen
de:09571:12788	Dorfkemmathen
de:08136:4940	Dorfmerkingen Felsenstraße
de:08136:4903	Dorfmerkingen Schule
de:08136:4902	Dorfmerkingen VR-Bank
de:09471:21039	Dorgendorf
de:09474:9221	Dormitz Erleinhofer Str.
de:09474:9223	Dormitz Raiffeisenstr.
de:09474:9225	Dormitz Schule
de:09375:996	Dornau
de:09561:11298	Dornberg (b. Ansbach)
de:09571:11754	Dornberg (b. Feuchtwangen)
de:09371:18389	Dornberg, Dornberg
de:09571:12616	Dornhausen (b. Geslau)
de:09577:16884	Dornhausen (b.Theilenh) Kirche
de:09577:16883	Dornhausen/Theilenh Sonnenstr.
de:09675:29342	Dornheim Schulbus Hst.
de:09779:6757	Dornstadt, Dorfstraße
de:09779:6758	Dornstadt, Hirschbrunnerstr.
de:09577:16753	Dorsbrunn Gasth. Zum Kreuz
de:09577:16754	Dorsbrunn Ortsmitte
de:09471:20772	Doschendorf
de:08136:4904	Dossingen
de:08136:4905	Dossingen Abzw.
de:09575:14240	Dottenheim
de:09575:14242	Dottenheim Ort
de:09371:18828	Drahberg
de:09478:27597	Draisdorf
de:09474:9907	Draisendorf
de:09377:15569	Dreihäuser
de:09477:4092	Dreschen
de:09475:15224	Dreschersreuth
de:09472:23431	Dressendorf
de:09471:21171	Dreuschendorf
de:09471:20829	Drosend.(Memlsd.) Baumfeldstr.
de:09474:9269	Drosendorf (Eggolsh) Kirche
de:09471:20833	Drosendorf (Memlsd.) Staatstr.
de:09471:20848	Drosendorf (Memmelsd.) Schule
de:09471:20845	Drosendorf (Memmelsdorf) Mitte
de:09472:23533	Drosendorf a.d. Aufseß
de:09362:14019	Droste-Hülshoff-Weg
de:09674:25796	Droßmühle
de:09474:9271	Drügendorf Abzw. Sportplatz
de:09474:9273	Drügendorf Ortsmitte
de:09375:21006	Duggendorf
de:09176:8066	Dunsdorf
de:09572:6794	Dutendorf
de:09377:7616	Döberein
de:09577:16829	Döckingen Mitte
de:09577:16828	Döckingen Oettinger Str.
de:09577:16827	Döckingen Schule
de:09472:22720	Döhlau
de:09472:22725	Döhlau Ort
de:09477:4087	Döllnitz
de:09376:80120	Döllnitz b. Pfreimd, Abzw.
de:09376:12237	Döllnitz b. Pfreimd, Waaghäuschen
de:09374:16873	Döllnitz b. Pressath
de:09376:15613	Döllnitzmühle, Högerlhof
de:09373:17415	Döllwang Kirche
de:09374:15914	Döltsch
de:09374:9941	Döltsch, B22
de:09572:6301	Dörflas
de:09571:13171	Dörflein
de:09471:20872	Dörfleins Brunnenstr.
de:09471:20871	Dörfleins Mitte
de:09471:20873	Dörfleins Obere Hut
de:09471:20874	Dörfleins Unterer Kapellberg
de:09474:9732	Dörfles Ort
de:09674:25901	Dörflis
de:09478:27595	Döringstadt
de:09574:7341	Dörlbach
de:09176:8254	Dörndorf, Abz Zandt
de:09176:8255	Dörndorf, Kirchstraße
de:09462:22321	Dörnhof/BT
de:09462:22323	Dörnhof/BT Sportplatz
de:09471:20774	Dörrnwasserlos
de:09371:19213	Döswitz Hauptstr.
de:09371:19212	Döswitz Kartoffelbrennerei
de:09371:19230	Döswitz Ort
de:09176:8831	Dötting, Scheune
de:09571:13819	Dühren Ort
de:09675:3388	Düllstadt B 22
de:09675:2983	Düllstadt Kirche
de:09479:9668	Dünkelhammer
de:09186:8417	Dünzing, Abzw.
de:09186:8881	Dünzing, Am Weiher
de:09186:8888	Dünzing, Ortsmitte
de:09273:2414	Dünzling, Gattersbergerstr.
de:09273:779	Dünzling, Paringer Str.
de:09373:17369	Dürn (b. Breitenbrunn/NM)
de:09374:7524	Dürnast, Kaltenbrunner Str
de:09273:746	Dürnhart, Abzw Höhenwang
de:09273:2472	Dürnhart, Ortsmitte
de:09371:19417	Dürnsricht (b. Hahnbach)
de:09371:19414	Dürnsricht (b.Hahnbach) B14
de:09376:8484	Dürnsricht, Sparkasse
de:09376:3282	Dürnsricht, Sportplatz
de:09375:834	Dürnstetten
de:09474:9848	Dürrbrunn
de:09576:8309	Dürrenmungenau Milchhaus
de:09576:8312	Dürrenmungenau Schmiedsgasse
de:09674:15316	Dürrenried
de:09779:6747	Dürrenzimmern, Ort
de:09678:75033	Dürrfeld (Ufr)
de:09471:20974	Dürrhof
de:09575:14274	Dürrnbuch (b. Emskirchen)
de:09675:1082	Dürrnbuch Alte Schmiede
de:09675:6094	Dürrnbuch Aussiedlerhof
de:09573:5387	Dürrnfarrnbach
de:09571:13012	Dürrnhof
de:09674:75028	Dürrnhof (Kr HAS)
de:09571:12457	Dürrwangen Am alten Friedhof
de:09571:12451	Dürrwangen Klosterweg
de:09571:12452	Dürrwangen Mühlgasse
de:09571:12450	Dürrwangen Pumpwerk
de:09571:12455	Dürrwangen Schopflocher Str.
de:09571:12453	Dürrwangen Schule
de:09472:23496	Dürrwiesen
de:09574:7964	Düsselbach
de:09678:75411	Düttingsfeld
de:09572:6194	Ebach
de:09674:27127	Ebelsbach Kirche
de:09674:27126	Ebelsbach Kugelfischer
de:09674:27690	Ebelsbach Schule
de:09674:5547	Ebelsbach, Stettfelder Straße
de:09674:27615	Ebelsbach-Eltmann
de:09478:27543	Eben b. Burgkunstadt
de:09672:75198	Ebenhausen (Unterfr)
de:09672:62742	Ebenhausen Schulbushst.
de:09371:18614	Ebenhof
de:09576:8367	Ebenried (Allersberg) Kirche
de:09576:8366	Ebenried (b.Allersb) Ortsmitte
de:09478:27600	Ebensfeld
de:09478:27649	Ebensfeld Daum
de:09478:27607	Ebensfeld Hadergasse
de:09478:27606	Ebensfeld Hauptstr.
de:09478:27609	Ebensfeld Hetzel
de:09478:27601	Ebensfeld Ortsmitte
de:09478:27605	Ebensfeld Rathaus
de:09471:21195	Eberau
de:09371:18335	Eberhardsbühl
de:09371:18295	Ebermannsdorf Dientzenhoferst.
de:09371:18294	Ebermannsdorf Gartenstraße
de:09371:18291	Ebermannsdorf Hubertusstr.
de:09474:9125	Ebermannst. Schulzentr.
de:09474:9120	Ebermannstadt
de:09474:9133	Ebermannstadt Abzw. Eschlipp
de:09474:9124	Ebermannstadt Abzw. Krankenh.
de:09474:9128	Ebermannstadt Breitenb. Str.
de:09474:9129	Ebermannstadt Diesbrunnenstr.
de:09474:9123	Ebermannstadt Kirchenplatz
de:09474:9126	Ebermannstadt Volksschule
de:09779:7001	Ebermergen
de:09779:5353	Ebermergen, B25
de:09779:6447	Ebermergen, Ortsmitte
de:09674:75025	Ebern
de:09674:14921	Ebern ehem. Kaserne
de:09674:15240	Ebern FTE-Parkplatz
de:09674:75024	Ebern Parkplatz Mittelschule
de:09674:75238	Ebern, Bahnhofsstraße
de:09674:2993	Ebern, Grund-/Realschule
de:09674:15237	Ebern, Gymnasium (Parkplatz)
de:09674:75255	Ebern, Marktplatz
de:09674:75723	Ebern, Realschule Parkplatz
de:09674:15803	Ebern-Sandhof
de:09576:8313	Ebersbach (b. Abenberg)
de:09474:9184	Ebersbach (b. Neunk. a. Br.)
de:09575:14987	Ebersbach (b. Wilhelmsdorf)
de:09371:19330	Ebersbach (bei Vilseck) Ort
de:09371:19326	Ebersbach/Vilseck Finkenmühle
de:09675:25337	Ebersbrunn
de:09571:12365	Ebersdorf
de:09473:15065	Ebersdorf (b. Co.) Heimatring
de:09473:15063	Ebersdorf (b. Co.) Kirche
de:09473:8838	Ebersdorf (b.Co.) Schwimmbad
de:09176:7675	Eberswang
de:09678:75441	Ebertshausen Rufbus Start,Üchtelhausen
de:09678:27130	Ebertshausen Waage
de:09571:13854	Ebertsmühle
de:09571:13404	Ebethof
de:09471:21600	Ebing
de:09471:21602	Ebing Mitte
de:09471:21605	Ebing Raiffeisenbank
de:09471:21603	Ebing Schule
de:08136:1301	Ebnat Auffahrtsbühl
de:08136:1304	Ebnat Beck + Schubert
de:08136:1302	Ebnat Bäckerei Metzger
de:08136:1303	Ebnat Bären
de:08136:1313	Ebnat Dillinger Straße
de:08136:1315	Ebnat Grundschule
de:08136:1305	Ebnat Jurastraße
de:08136:1306	Ebnat Kirche
de:08136:1307	Ebnat Lamm
de:08136:1308	Ebnat Maria Eich
de:08136:1300	Ebnat Oberkochener Str.
de:08136:1310	Ebnat Ringstraße
de:08136:1314	Ebnat Thurn- und Taxisstr.
de:08136:1311	Ebnat Thurn-u.Taxis-Straße
de:08136:1312	Ebnat Unterkochener Str/Ebnater Hauptstr.
de:09377:9322	Ebnath, Ort
de:09377:9321	Ebnath, Schwarzenreuther Str.
de:09377:15808	Ebnath, Süden
de:09478:27545	Ebneth
de:09471:21204	Ebrach Bamberger Tor
de:09471:21202	Ebrach Lagerhausstr
de:09471:21201	Ebrach Marktplatz
de:09471:21207	Ebrach Realschule
de:09471:21199	Ebrach Waldrandparkpl. Radst.
de:09176:8060	Echenzell
de:08136:5525	Eck am Berg Bergstraße
de:08136:5524	Eck am Berg Steigäcker Straße
de:09273:899	Eck, Abzw
de:09674:15798	Eckartshausen
de:09678:29126	Eckartshausen Feuerwehr
de:09571:12576	Eckartshof
de:09472:23595	Eckartsreuth (b. Kirchenping.)
de:09571:12891	Eckartsweiler
de:09371:18241	Eckeltshof
de:09575:14287	Eckenberg
de:09572:6226	Eckenhaid Eisenstr. Ost
de:09572:6228	Eckenhaid Eisenstr. West
de:09572:6223	Eckenhaid Haidbuckel
de:09572:6222	Eckenhaid Heidestr.
de:09572:6224	Eckenhaid Schloss
de:09572:6225	Eckenhaid Schule
de:09572:6229	Eckenhaid Sudetenstr.
de:09472:23145	Eckenreuth
de:09373:17371	Eckerding
de:09471:21668	Eckersbach
de:09472:23211	Eckersdorf/BT Bamberger Str.
de:09472:23213	Eckersdorf/BT Bruck
de:09472:23215	Eckersdorf/BT Rathaus
de:09573:5768	Eckershof
de:09576:8073	Eckersmühlen
de:09576:8078	Eckersmühlen Am Kreuzacker
de:09576:8074	Eckersmühlen Mitte
de:09576:8087	Eckersmühlen Schule Eck
de:09371:18242	Eckertsfeld
de:09576:8877	Eckmannshofen
de:09674:27434	Edelbrunn
de:09371:18321	Edelsfeld Grüner Baum
de:09371:18323	Edelsfeld Raum
de:09371:18324	Edelsfeld Schulstr.
de:09779:6794	Ederheim, Edeka
de:09779:6795	Ederheim, Lamm
de:09779:6921	Ederheim, Schule
de:09577:16161	Edersfeld
de:09375:552	Edlhausen bei Laaber
de:09375:115	Edlhausen Gde. Regenstauf
de:09375:926	Edlhausen Kreuzung
de:09375:1089	Edlhausen Lohbergstraße
de:09375:927	Edlhausen Wendeschleife
de:09477:3671	Eeg
de:09675:29309	Effeldorf Jesuitenstraße
de:09474:9241	Effeltrich Dr. Rühl-Str.
de:09474:9243	Effeltrich Linde
de:09474:9244	Effeltrich Raiffeisenbank
de:09474:9242	Effeltrich Schule
de:09373:17572	Effenricht
de:09574:7094	Egelsee
de:09371:18699	Egelsheim
de:09678:29124	Egenhausen Brunnenstraße
de:09678:27132	Egenhausen Feuerwehrhaus
de:09678:27131	Egenhausen Kirche
de:09575:14734	Egenhausen Mitte
de:09678:75434	Egenhausen Rufbus Start,Werneck
de:09574:7607	Egensbach
de:09376:15616	Egerhof
de:09573:5077	Egersdorf
de:09573:5117	Egersdorf Grundschule
de:09573:5078	Egersdorf Mitte
de:09573:5080	Egersdorf Nord
de:09573:5079	Egersdorf Waldsiedlung
de:09478:27612	Eggenbach
de:09371:18657	Eggenberg (b. Hirschbach)
de:09373:17794	Eggenthal (b. Lupburg)
de:09273:339	Eggersberg, Abzw Staatsstr.
de:09375:116	Egglfing
de:09474:9250	Eggolsheim
de:09474:9264	Eggolsheim Abzw.Weigelshofen
de:09474:9255	Eggolsheim Altes Rathaus
de:09474:9252	Eggolsheim Am Oberen Tor
de:09474:9262	Eggolsheim Bammersdorfer Str.
de:09474:9265	Eggolsheim Einkaufszentrum
de:09474:9249	Eggolsheim Fährstr.
de:09474:9257	Eggolsheim Gemzentr./Hauptstr.
de:09474:9254	Eggolsheim Gemzentr./Schulstr.
de:09474:9261	Eggolsheim Hirtentor
de:09474:9263	Eggolsheim In der Büg
de:09474:9253	Eggolsheim Post
de:09474:9256	Eggolsheim Schule
de:09474:9258	Eggolsheim St. Martin Str.
de:09474:9248	Eggolsheim Weinhütten
de:09474:9260	Eggolsheim, Bahnhof Ost
de:09474:9259	Eggolsheim, Bahnhof West
de:09376:80125	Egidiberg, Abzw
de:09373:17228	Eglasmühle Ort
de:09371:19251	Eglhofen
de:09474:9300	Egloffstein Busbahnhof
de:09474:9304	Egloffstein Markgrafenstr.
de:09474:9303	Egloffstein Talstr.
de:09474:9306	Egloffsteinerhüll
de:09561:11302	Egloffswinden Ortsmitte
de:09176:8625	Eglofsdorf
de:09375:120	Eglsee
de:09361:19911	Eglsee (b. Amberg)
de:09371:19157	Eglsee (b. Schmidmühlen)
de:09361:19589	Eglsee Drillingsfeld
de:09361:19611	Eglsee Ernteweg
de:09361:19635	Eglsee Frühlingstr.
de:09361:19912	Eglsee/Amberg Ackermannstr.
de:09373:17731	Eglwang
de:09176:8107	Egweil, Schulweg
de:09176:8715	Egweil, Unterstaller Straße
de:09176:8106	Egweil, Wiesenweg
de:09575:14231	Ehe
de:09371:18615	Ehenfeld Bushaltestelle
de:09371:18619	Ehenfeld Hauptstr.
de:09371:18618	Ehenfeld Kindergarten
de:09371:18616	Ehenfeld Ortsmitte
de:09371:18617	Ehenfeld Schule
de:09571:12492	Ehingen Brunner Weg
de:09571:12493	Ehingen Dambacher Weg
de:09571:12491	Ehingen Hauptstr.
de:09571:12495	Ehingen Schule
de:09571:12496	Ehingen Siedlung
de:09779:6733	Ehingen, Lindenstraße
de:09779:6732	Ehingen, Ringstrasse
de:09577:16381	Ehlheim
de:09779:6639	Ehringen
de:09371:19259	Ehringsfeld Ortsmitte
de:09471:20763	Ehrl
de:09576:8210	Eibach bei Roth
de:09375:16001	Eibrunn
de:09375:644	Eich
de:09273:874	Eichbühl
de:09674:16425	Eichelberg Ortsmitte
de:09576:8076	Eichelburg
de:09373:17452	Eichelhof
de:09674:15842	Eichelsdorf
de:09577:16474	Eichenberg
de:09472:23827	Eichenbirkig
de:09476:16228	Eichenbühl
de:09471:21526	Eichenhof
de:09373:17928	Eichenhofen Ort
de:09471:21740	Eichenhüll
de:09575:14686	Eichenmühle (b. Neuhof)
de:09472:23378	Eichenreuth
de:09373:17734	Eichensee Ortsmitte
de:09472:23172	Eichenstruth Ort
de:09675:29261	Eichfeld
de:09375:539	Eichhofen
de:09571:12890	Eichholz
de:09472:23080	Eichig (b. Ahorntal)
de:09478:27109	Eichig (b. Lichtenfels)
de:09375:1660	Eichlberg
de:09376:296	Eichlhof
de:09176:9004	Eichstätt Bahnhof
de:09176:8125	Eichstätt Stadt
de:09176:8374	Eichstätt, Abz Eichendorffstr
de:09176:7908	Eichstätt, Altes Stadttheater
de:09176:7873	Eichstätt, Am Graben
de:09176:7874	Eichstätt, Am Wald 13
de:09176:7875	Eichstätt, Am Wald 36
de:09176:7876	Eichstätt, Am Zwinger
de:09176:7877	Eichstätt, B.v.S.-Str./Kreisel
de:09176:8920	Eichstätt, B13/JVA
de:09176:15	Eichstätt, Bisch. Ordinariat
de:09176:7588	Eichstätt, Buchtal
de:09176:7886	Eichstätt, Cl.-St.-Str. 24
de:09176:7884	Eichstätt, Cl.-St.-Str/KiGa
de:09176:7885	Eichstätt, Cl.-St.-Str/Schuhf.
de:09176:7887	Eichstätt, Domplatz/RaiBa
de:09176:8352	Eichstätt, Eichendorff/Warteh.
de:09176:7889	Eichstätt, Elias-Holl-Str. 1
de:09176:8871	Eichstätt, Gabrielistr/Marktpl
de:09176:7891	Eichstätt, Gundekar/Holl-Str.
de:09176:7892	Eichstätt, Gundekar/Stadtwerke
de:09176:7902	Eichstätt, Heilige Familie
de:09176:7893	Eichstätt, Herbergsh./Altershw
de:09176:7888	Eichstätt, Holl/Oettingenstr.
de:09176:8347	Eichstätt, Häringshof
de:09176:7601	Eichstätt, Industriestr./Osram
de:09176:7894	Eichstätt, Industriestr./TÜV
de:09176:7895	Eichstätt, Josef-Haas-Weg 1
de:09176:7897	Eichstätt, K-Leib-Str.121/137
de:09176:7898	Eichstätt, K.-Leib-Str. 5/13
de:09176:7899	Eichstätt, K.-Leib-Str. 71/81
de:09176:7896	Eichstätt, KardSchröffer/WH4
de:09176:7903	Eichstätt, KipfenbergerStr.18b
de:09176:7910	Eichstätt, Kreisbauhof
de:09176:8124	Eichstätt, Leonrodplatz
de:09176:7909	Eichstätt, Luitpoldstr.
de:09176:7911	Eichstätt, Luitpostr./Petersk.
de:09176:8324	Eichstätt, Lüften
de:09176:7913	Eichstätt, Marktpl.Metzg.Kettn
de:09176:7914	Eichstätt, Marktpl.Volksbank
de:09176:8371	Eichstätt, Ostenstr./Uni
de:09176:8870	Eichstätt, Pfahlstraße
de:09176:8121	Eichstätt, Pirkheimer Brücke
de:09176:7921	Eichstätt, R-Strauß/Amselsteig
de:09176:7918	Eichstätt, Rebdorfer Str. 89
de:09176:12	Eichstätt, Rebdorfer Str./Minimal
de:09176:7917	Eichstätt, Rebdorfer/Am Wald
de:09176:8836	Eichstätt, Residenzpl./Stadtth
de:09176:7919	Eichstätt, Residenzpl/Landrats
de:09176:7922	Eichstätt, Römerstr./Kelz
de:09176:8123	Eichstätt, Römerstr./Krankenh.
de:09176:7916	Eichstätt, Schlagbrücke
de:09176:7923	Eichstätt, Schottenau
de:09176:7924	Eichstätt, Schottenau/Eberlein
de:09176:7926	Eichstätt, Schottenau/SportZen
de:09176:7915	Eichstätt, Seidlk./Wendeplatte
de:09176:7927	Eichstätt, Seidlk.Süd/Kreisel
de:09176:7928	Eichstätt, Sollnau/FarbKemeter
de:09176:7929	Eichstätt, Sollnau/Meierhalle
de:09176:7930	Eichstätt, Sollnau/Metzg Schne
de:09176:7931	Eichstätt, Uni-Sportanlage
de:09176:7932	Eichstätt, Volksfestplatz
de:09176:7933	Eichstätt, Weinleite West
de:09176:8716	Eichstätt, WeißenbStr./Lidl
de:09176:7934	Eichstätt, Westenkreuzung
de:09176:7935	Eichstätt, Westenstr./Freibad
de:09176:7937	Eichstätt, Westenstr/StWalburg
de:09176:7938	Eichstätt, Westenstraße 108
de:09371:19257	Eigentshofen
de:09371:19297	Eigentshofen Aussiedlerhof
de:09375:123	Eilsbrunn Brücke
de:09375:124	Eilsbrunn Kirche
de:09375:125	Eilsbrunn Marksteinstraße
de:09375:126	Einhausen
de:09273:16680	Eining, Abzw. Pfarrer-Krottenthaler-Str.
de:09273:2230	Eining, Feuerwehr
de:09273:11828	Eining, Römer - Kastell
de:09273:2231	Eining,Kreisstr./Abzw Ziegelei
de:09273:767	Einmuß,Buchhofen (Kr KEH)
de:09575:14791	Einsiedelei
de:09371:18774	Einsricht
de:09375:1684	Einöd Abzw.
de:09576:8343	Eisbühl
de:09375:128	Eisenhammer Pumpstation
de:09679:99004	Eisenheim
de:09574:7242	Eismannsberg (Altd.) Bäckerweg
de:09574:7243	Eismannsberg (Altd.) Ortsmitte
de:09373:17227	Eismannsberg (b. Berching)
de:09576:8368	Eismannsdorf (b. Allersberg)
de:09373:17373	Eismannsdorf (b.Breitenbr./NM)
de:09373:17911	Eispertshofen
de:09176:9005	Eitensheim
de:09176:7594	Eitensheim, Ahornstraße
de:09176:8114	Eitensheim, Bräuweg
de:09176:7592	Eitensheim, Drosselstr.
de:09176:7591	Eitensheim, Feuerwehrhaus
de:09176:7504	Eitensheim, Friedhof
de:09176:8112	Eitensheim, Gaimersheimer Str.
de:09176:8510	Eitensheim, In der Goi
de:09176:8104	Eitensheim, Kirchplatz
de:09176:7593	Eitensheim, Lindenstraße
de:09176:8869	Eitensheim, Lippertsh. Str.
de:09176:7514	Eitensheim, Röntgenstr.
de:09779:7095	Eitersberg
de:09375:129	Eitlbrunn Kirche
de:09375:130	Eitlbrunn Leber
de:09472:22841	Elbersberg Feuerwehrhaus
de:09472:22844	Elbersberg Sportplatz
de:09571:12716	Elbersroth
de:08136:4910	Elchingen Haldenhöfe
de:08136:4907	Elchingen Hirsch
de:08136:4908	Elchingen Ochsen
de:08136:4909	Elchingen Siedlung
de:08136:4317	Ellenb-Hintersteinbach K3221
de:08136:4325	Ellenb-Hintersteinbach Ort
de:09574:7164	Ellenbach Am Hutanger
de:09574:7165	Ellenbach Mitte
de:08136:4308	Ellenberg Rathaus
de:08136:4309	Ellenberg Schule
de:08136:4310	Ellenberg Siedlung
de:08136:4300	Ellenberg-Althueb/Neuhueb
de:08136:4301	Ellenberg-Bautzenhof
de:08136:4302	Ellenberg-Birnhäusle
de:08136:4303	Ellenberg-Breitenbach
de:08136:4324	Ellenberg-Breitenbach Abzwg
de:08136:4305	Ellenberg-Eiberg
de:08136:4306	Ellenberg-Eiberg Abzwg
de:08136:4307	Ellenberg-Eiberger Sägmühle
de:08136:4311	Ellenberg-Georgenstadt
de:08136:4312	Ellenberg-Gerhof Abzwg
de:08136:4313	Ellenberg-Gerhof Ort
de:08136:4315	Ellenberg-Haselbach Abzwg
de:08136:4314	Ellenberg-Haselbach Ort
de:08136:4316	Ellenberg-Häsle
de:08136:4318	Ellenberg-Kraßbronn
de:08136:2107	Ellenberg-Kraßbronn Abzwg
de:08136:4319	Ellenberg-Muckental Abzwg
de:08136:4320	Ellenberg-Rothof Abzwg
de:08136:4321	Ellenberg-Schmalenbach Abzwg
de:08136:4322	Ellenberg-Schweizerhof
de:08136:5064	Ellenberg-Schönbronn Abzwg
de:08136:4323	Ellenberg-Ziegelhütte
de:09185:7502	Ellenbrunn
de:09371:18530	Ellersdorf (b. Freudenberg)
de:09678:9000	Ellertshäuser See Rest. Seeblick
de:09577:16400	Ellingen (Bay)
de:09577:16392	Ellingen Am Rennfeld
de:09577:16396	Ellingen Amselweg
de:09577:16399	Ellingen Hausner Gasse
de:09577:16393	Ellingen Schloß
de:09577:16394	Ellingen Schule
de:09577:16395	Ellingen Siedlung
de:09577:16398	Ellingen Weißenburger Str.
de:09373:17702	Ellmannsdorf
de:08127:10612	Ellrichshausen Abzw Birkelbach
de:08127:20265	Ellrichshausen Ortsmitte
de:08127:20273	Ellrichshausen Schlegelberg
de:08136:2034	Ellw - Braune Hardt Bolzplatz
de:08136:5091	Ellw Braune Hardt Finkenweg
de:08136:2006	Ellw Daimlerstr./Rot-Kreuz-Sdl
de:08136:2005	Ellw Daimlerstr/GriechenSdlg
de:08136:2039	Ellw Obere Neunheimer Steige
de:08136:2101	Ellw-Beersbach Aussiedlerhof
de:08136:2004	Ellw-Braune Hardt KiGa
de:08136:5090	Ellw-Braune Hardt Tannenweg
de:08136:3761	Ellw-Braune Hardt Ulmenstraße
de:08136:2050	Ellw-Braune Hardt Virngrundstr
de:08136:2412	Ellw-Eggenrot Hintersteinbühl
de:08136:2206	Ellw-Eggenrot Lindenkeller
de:08136:2406	Ellw-Eggenrot Patriziusstr.
de:08136:2202	Ellw-Eigenzell Hornbergstraße
de:08136:2203	Ellw-Eigenzell Kapelle
de:08136:2411	Ellw-Hinterlengenberg
de:08136:2104	Ellw-Hirlbach Abzwg
